id;searchQuery;text;timestamp;cleanText;foundWord;socialMediaSense
1685422057335513088;amic;"crec que d'aterrar ja ho vam fer, i de cop, l'octubre del 17. la meitat de la tripulació va tenir ""mal d'altura"" i així ens va anar: cuatre anys amb l'avió espatllat. per tant, amic josep, jo aquests cuatre anys els compto";30/7/23 0:48;"crec que d'aterrar ja ho vam fer, i de cop, l'octubre del 17. la meitat de la tripulació va tenir ""mal d'altura"" i així ens va anar: cuatre anys amb l'avió espatllat. per tant, amic josep, jo aquests cuatre anys els compto";amic;0
1620082097913462784;ban;"🔴signat el ban per a l’ampliació de l’horari de la restauració i els locals d’oci de #badalona durant la celebració de la copa del rei de bàsquet

eltotbadalona.cat/signat-el-…";30/1/23 16:30;🔴signat el ban per a l’ampliació de l’horari de la restauració i els locals d’oci de durant la celebració de la copa del rei de bàsquet -el-…;ban;0
1718695218394918930;clavar;les seves rodes es poden reventar avegades passa que s’hi pot clavar un tornavís😉;29/10/23 19:24;les seves rodes es poden reventar avegades passa que s’hi pot clavar un tornavís😉;clavar;0
1652396080276062208;publicar;"🗣 “quan deixi de ser jo de veritat no vull continuar aquí”

entrevista a carme elias, que acaba de publicar el llibre ‘quan deixi de ser jo’, un relat de la seva vivència amb l’alzheimer
vilaweb.cat/noticies/carme-e…";29/4/23 21:35;🗣 “quan deixi de ser jo de veritat no vull continuar aquí” entrevista a carme elias, que acaba de publicar el llibre ‘quan deixi de ser jo’, un relat de la seva vivència amb l’alzheimer-e…;publicar;0
1620053246256771072;m'agrada;"que voleu que us digui, posar al mateix nivell coses com «que no li agradi viatjar» amb conductes de maltractador em sembla ofensiu i irresponsable.

(m'agrada viatjar.)";30/1/23 14:36;que voleu que us digui, posar al mateix nivell coses com «que no li agradi viatjar» amb conductes de maltractador em sembla ofensiu i irresponsable. (m'agrada viatjar.);m'agrada;0
1619781641031024640;m'agrades;collons ara m'agrades,si he conseguit fer que riguis almenys un cop,ja puc dir que he fet una bona obra,ja es prou dur tot com per fer plorar,la millor manera es que almenys he quedat be amb tu,suposo;29/1/23 20:36;collons ara m'agrades,si he conseguit fer que riguis almenys un cop,ja puc dir que he fet una bona obra,ja es prou dur tot com per fer plorar,la millor manera es que almenys he quedat be amb tu,suposo;m'agrades;0
1620063246240841728;deixar de seguir;jo vaig haver de deixar de seguir uns quants per això🥴;30/1/23 15:15;jo vaig haver de deixar de seguir uns quants per això🥴;seguir;1
1652380925257195520;seguir;dejen de seguir a rayma. por imbècil.;29/4/23 20:34;dejen de seguir a rayma. por imbècil.;seguir;1
1619804125105098752;tweet;"vaig a fer una cosa, i si em poso a escriure tweet en català?
posaré aquest tuit en destacats i posaré a vegades algunes cosetes per aquí 💛❤️💛❤️💛❤️💛❤️💛";29/1/23 22:06;vaig a fer una cosa, i si em poso a escriure tweet en català? posaré aquest tuit en destacats i posaré a vegades algunes cosetes per aquí 💛❤️💛❤️💛❤️💛❤️💛;tuit;1
1652245279217786880;publicant;"[19/20] | ara sí per acabar, recordar que @elperiodico, amb coordinació de @josericov, està publicant diàriament unes prediccions electorals d’intenció de vot a #lhospitalet, #badalona i #santacoloma (a més de #barcelona, clar).

👉 aquí, la de #badalona: elperiodico.com/es/politica/…";29/4/23 11:35;[19/20] | ara sí per acabar, recordar que @elperiodico, amb coordinació de @josericov, està publicant diàriament unes prediccions electorals d’intenció de vot a #lhospitalet, i (a més de #barcelona, clar). 👉 aquí, la de #badalona:…;publicant;1
1619962362446086144;tweet;"ha arribat el dia de fer el titular cutre que llegim als diaris cada any (i estaba desitjant fer aquest tweet).

avui l'anomalocaris s'en va de copes.

🏀 anomalocaris - cbza
🕙 22:15
🗺️ claror marítim
🏆 ronda 1";30/1/23 8:34;ha arribat el dia de fer el titular cutre que llegim als diaris cada any (i estaba desitjant fer aquest tweet). avui l'anomalocaris s'en va de copes. 🏀 anomalocaris - cbza 🕙 22:15 🗺️ claror marítim 🏆 ronda 1;tweet;1
1685413511633997824;amic;tot pot ser el #bipartidisme és així un la diu i el altre la fa. són cosins germans ...aquesta  idea era del #aznar amic isaac;30/7/23 0:14;tot pot ser el és així un la diu i el altre la fa. són cosins germans ...aquesta idea era del amic isaac;amic;0
1652238213375832065;històries;final de volta: i anem cap a ivars d’urgell. murals d’ocells i cafès amb gel. i xerrada complerta de tot. mes llibres, mes històries. als diaris locals parlen de la visita aragonès, no va anar be.;29/4/23 11:07;final de volta: i anem cap a ivars d’urgell. murals d’ocells i cafès amb gel. i xerrada complerta de tot. mes llibres, mes històries. als diaris locals parlen de la visita aragonès, no va anar be.;històries;0
1685198981343698945;amic;"3) els ""capitostes"" es fixen en mi, i m'encarrego d'explicar les meves aportacions a tot bitxo vivent; 4) m'ofereixo a anar a llistes; 5) busco quin és el grup dominant i em faig amic de tots ells; 6) remeno la cua a tots els medis de comunicació locals i comarcals;";29/7/23 10:02;"3) els ""capitostes"" es fixen en mi, i m'encarrego d'explicar les meves aportacions a tot bitxo vivent; 4) m'ofereixo a anar a llistes; 5) busco quin és el grup dominant i em faig amic de tots ells; 6) remeno la cua a tots els medis de comunicació locals i comarcals;";amic;0
1685222181528109056;missatges;deixa de dir bestieses, i contesta als missatges que envio, xd!!;29/7/23 11:34;deixa de dir bestieses, i contesta als missatges que envio, xd!!;missatges;1
1718722400919904587;perfil;"chinas

🗓️ dissabte 4 de novembre del 2023

🏡 cinema esbarjo 

ℹ️ no et perdis aquest i altres esdeveniments! fes clic al nostre perfil per trobar l'enllaç a la nostra pàgina web i descobrir-los!ℹ️ més informació: 
culturacardedeu.com/chinas-4…";29/10/23 21:12;chinas 🗓️ dissabte 4 de novembre del 2023 🏡 cinema esbarjo ℹ️ no et perdis aquest i altres esdeveniments! fes clic al nostre perfil per trobar l'enllaç a la nostra pàgina web i descobrir-los!ℹ️ més informació: -4…;perfil;1
1620379752224931840;missatge;quin és el missatge?;31/1/23 12:13;quin és el missatge?;missatge;0
1619819899618213889;m'agrades;un twit interessant i en set hores només dos retweets i cinc m'agrades. així anem de bé!🤷;29/1/23 23:08;un twit interessant i en set hores només dos retweets i cinc m'agrades. així anem de bé!🤷;m'agrades;1
1620104176293543936;missatge;a marketing es diu : si vols que un missatge qualli , curt i clar. aquesta senyora va molt revolucionada , oi/ si .arriva un moment que ja no saps el que diu , de fet li dirias prou!!!;30/1/23 17:58;a marketing es diu : si vols que un missatge qualli , curt i clar. aquesta senyora va molt revolucionada , si .arriva un moment que ja no saps el que diu , de fet li dirias prou!!!;missatge;0
1619711684167491585;històries;ahir vam viure una jornada molt entranyable amb les noies i nois del grup d'alumnes i professorat del gymmasum de offenbach (frankfurt). històries compartides, emocions a flor de pell i forts lligams de memòria antifeixista. tot un luxe! @exprespol @isabelalonsodav @lavozahogada;29/1/23 15:58;ahir vam viure una jornada molt entranyable amb les noies i nois del grup d'alumnes i professorat del gymmasum de offenbach (frankfurt). històries compartides, emocions a flor de pell i forts lligams de memòria antifeixista. tot un luxe! @exprespol @isabelalonsodav @lavozahogada;històries;0
1619803773383372800;etiquetes;cada cop que vaig a mercat : ‘d’on és aixo’, molts ni ho saben. trist. i després mirar etiquetes on hi ha força frau ue/noue! els consumidors som els que ho farem canviar.;29/1/23 22:04;cada cop que vaig a mercat : ‘d’on és aixo’, molts ni ho saben. trist. i després mirar etiquetes on hi ha força frau! els consumidors som els que ho farem canviar.;etiquetes;0
1652259071310041092;tuitejar;a part de tuitejar, què més fas? o justifiques el teu sou de diputat com a responsable de xxss ?;29/4/23 12:30;a part de tuitejar, què més fas? o justifiques el teu sou de diputat com a responsable de xxss ?;tuitejar;1
1718595423420436580;compartir;"la llengua autòctona de balears és el català

la llengua catalana fa molts anys que arrossega prohibicions per part de la llengua forastera que diu voler compartir lloc amb l'autòctona";29/10/23 12:47;la llengua autòctona de balears és el català la llengua catalana fa molts anys que arrossega prohibicions per part de la llengua forastera que diu voler compartir lloc amb l'autòctona;compartir;0
1620075335390793728;seguir;"⏯️ és a punt de començar al @parlamentcat la i jornada de la pau, que reuneix a representants de les tres iniciatives d'ucraïna, rússia i bielorússia guardonades amb el nobel de la pau 2022.

podeu seguir la retransmissió en directe👇
@icipeace @lafede_cat
bit.ly/3y0cif2";30/1/23 16:03;⏯️ és a punt de començar al @parlamentcat la i jornada de la pau, que reuneix a representants de les tres iniciatives d'ucraïna, rússia i bielorússia guardonades amb el nobel de la pau 2022. podeu seguir la retransmissió en directe👇 @icipeace @lafede_cat;seguir;0
1685400822115356672;tuit;"molt important el tuit.
tant, que a ningú li importa una merda.
a mes, al 2006 anaves amb cotxe oficial, xofer i escorta, trispartita";29/7/23 23:24;molt important el tuit. tant, que a ningú li importa una merda. a mes, al 2006 anaves amb cotxe oficial, xofer i escorta, trispartita;tuit;1
1718593635086704976;bloquejat;a veure , m’he bloquejat i no sé com se diu això x cercar tutorial i saber com omplir-ho, bonina pot ser? per aquest model. fa tant que no l’uso, que no recordo com fer-ho 🤦🏻‍♀️🙏🏼;29/10/23 12:40;a veure , m’he bloquejat i no sé com se diu això x cercar tutorial i saber com omplir-ho, bonina pot ser? per aquest model. fa tant que no l’uso, que no recordo com fer-ho 🤦🏻‍♀️🙏🏼;bloquejat;0
1685362890776158209;post;el diari ara en el post electoral d'avui,demanda que hauria de fer junts en el debat d'investidura.no tot és de junts el que s'ha de fer.per part de sánchez,ara mateix mes president de l'ue que d'espanya,intercessió davant el tsjue.;29/7/23 20:53;el diari ara en el post electoral d'avui,demanda que hauria de fer junts en el debat d'investidura.no tot és de junts el que s'ha de fer.per part de sánchez,ara mateix mes president de l'ue que d'espanya,intercessió davant el tsjue.;post;0
1620131201876111360;resposta;enviï una carta als ciutadans espanyols a l'inversa i veura la resposta. si no donem importància a una bola de neu, cada cop és fa més gran, fins arribar a fer molt mal, per això cal aturar-la, ara si vostè és espanyolista o d'erc i s'ha ofès, ésuna altra cosa. ei! pink floyd👏🏻👍🏻;30/1/23 19:45;enviï una carta als ciutadans espanyols a l'inversa i veura la resposta. si no donem importància a una bola de neu, cada cop és fa més gran, fins arribar a fer molt mal, per això cal aturar-la, ara si vostè és espanyolista o d'erc i s'ha ofès, ésuna altra cosa. ei! pink floyd👏🏻👍🏻;resposta;0
1652385232488734722;perfils;per què parles en plural comerma? no he anul·lat cap debat, que jo sàpiga. a mi em sembla bé criticar la subnormal de la juana, el que em fa gràcia són aquests perfils psiquiàtrics que utilitzeu per justificar les crítiques.;29/4/23 20:51;per què parles en plural comerma? no he anul·lat cap debat, que jo sàpiga. a mi em sembla bé criticar la subnormal de la juana, el que em fa gràcia són aquests perfils psiquiàtrics que utilitzeu per justificar les crítiques.;perfils;0
1652443629401567232;història;"no tens ni puta idea de historia ni de la segona guerra mundial.
haver vist un parell de cops hermanos de sangre no et converteix en estratega ni en expert";30/4/23 0:43;no tens ni puta idea de historia ni de la segona guerra mundial. haver vist un parell de cops hermanos de sangre no et converteix en estratega ni en expert;vist;0
1685394772423548928;compartir;"bona nit!

🗣️ gemma novo, presidenta del @cmcpoblenou: “vam considerar que aquest premi l’havíem de compartir amb totes les persones associades”

📌@ladooblecat
📌@lagrossacat

xarxanet.org/comunitari/noti…";29/7/23 23:00;bona nit! 🗣️ gemma novo, presidenta del @cmcpoblenou: “vam considerar que aquest premi l’havíem de compartir amb totes les persones associades” 📌@ladooblecat 📌@lagrossacat …;compartir;0
1619743529701617665;històries;anem a pams. qui és la grossa? com tantes històries de tarragona, l'hem d'anar a buscar a la catedral. és la mare de déu de la guia, una talla de fusta de pi policromat de finals del s. xiii de 2.20 m d'alçada i que juntament amb la seva mà de santa avui jugaria al @tgnbasquet.;29/1/23 18:05;anem a pams. qui és la grossa? com tantes històries de tarragona, l'hem d'anar a buscar a la catedral. és la mare de déu de la guia, una talla de fusta de pi policromat de finals del s. xiii de 2.20 m d'alçada i que juntament amb la seva mà de santa avui jugaria al @tgnbasquet.;històries;0
1652406650576224261;amic;ja tenim un altre amic content!;29/4/23 22:17;ja tenim un altre amic content!;amic;0
1718583465132650713;publicació;"👉 entrevista de @pepmartivall a dolors bramon a @naciodigital arran de la publicació de 'professora d'islam', una conversa amb @ignasimoreta

📘 web del llibre: ow.ly/icgb50prkzv";29/10/23 12:00;👉 entrevista de @pepmartivall a dolors bramon a @naciodigital arran de la publicació de 'professora d'islam', una conversa amb @ignasimoreta 📘 web del llibre:;publicació;0
1718727313460715847;tuits;"el 90% dels teus tuits fan referència indirecta o alimenten la teoria de la gran substitució (""great replacement"": traducció casolana), que és el tronc central de l'ideologia de l'ultradreta europea. això, per si sol i sense considerar la resta de la teva bio, et retrata.";29/10/23 21:31;"el 90% dels teus tuits fan referència indirecta o alimenten la teoria de la gran substitució (""great replacement"": traducció casolana), que és el tronc central de l'ideologia de l'ultradreta europea. això, per si sol i sense considerar la resta de la teva bio, et retrata.";tuits;1
1685193579692486656;històries;"aquestes són les novetats que us esperen a casa nostra.
 👇🏼

setembre: “la platja de les trivies” de rafel casas ( @casas_rafel )

novembre: “desfici” de josep pastells ( @joseppastells )

gener 2024: “històries de tramuntana” volum-2 de diferents autors.

paciència 😉";29/7/23 9:40;aquestes són les novetats que us esperen a casa nostra. 👇🏼 setembre: “la platja de les trivies” de rafel casas ( @casas_rafel ) novembre: “desfici” de josep pastells ( @joseppastells ) gener 2024: “històries de tramuntana” volum-2 de diferents autors. paciència 😉;històries;0
1685382953797337089;m'agrada;el que més m'agrada són el comentaris plens de llàgrimes;29/7/23 22:13;el que més m'agrada són el comentaris plens de llàgrimes;comentaris;0
1685306308755361792;missatge;el partidisme els ha encegat (en la meva opinió), potser no a les bases pero si al militant mig-alt. la divisió ve donada també pel partidisme crec. degenerats? és una paraula molt gruixuda pero sense dubte la cupula ha pervertit el missatge. unitat popular sempre;29/7/23 17:08;el partidisme els ha encegat (en la meva opinió), potser no a les bases pero si al militant mig-alt. la divisió ve donada també pel partidisme crec. degenerats? és una paraula molt gruixuda pero sense dubte la cupula ha pervertit el missatge. unitat popular sempre;missatge;0
1620116416275030016;seguir;no cal que el mhp puigdemont digui res de vosaltres, que sigueu sincers, tampoc ho ha fet i tampoc ho fa. vosaltres solets ho feu meravellosament de desgastar-vos amb aquests tuits en contra seva. si. ja sé, són les instruccions que us donen i cal seguir al peu de la lletra;30/1/23 18:47;no cal que el mhp puigdemont digui res de vosaltres, que sigueu sincers, tampoc ho ha fet i tampoc ho fa. vosaltres solets ho feu meravellosament de desgastar-vos amb aquests tuits en contra seva. si. ja sé, són les instruccions que us donen i cal seguir al peu de la lletra;seguir;0
1652259777127251968;missatges;"🔴jordi hereu: “bcn és gran perquè ha sabut cuidar els barris, mai els ha abandonat. els barris són el lloc on reps els missatges, t’avisen d’allò més important”.

la ciutat on ve @springsteen a tocar ha tingut èxit gràcies a la inversió dels barris en la ciutat i de la ciutat en els barris. per a @jaumecollboni la igualtat entre els barris és clau per recuperar de nou barcelona.";29/4/23 12:33;🔴jordi hereu: “bcn és gran perquè ha sabut cuidar els barris, mai els ha abandonat. els barris són el lloc on reps els missatges, t’avisen d’allò més important”. la ciutat on ve @springsteen a tocar ha tingut èxit gràcies a la inversió dels barris en la ciutat i de la ciutat en els barris. per a @jaumecollboni la igualtat entre els barris és clau per recuperar de nou barcelona.;missatges;0
1619764438936195073;tuitejant;al final, som tants els que bloquem a aquests trolls que acabaran tuitejant només entre ells. 😂😂😂😂😂😂;29/1/23 19:28;al final, som tants els que bloquem a aquests trolls que acabaran tuitejant només entre ells. 😂😂😂😂😂😂;tuitejant;1
1718532633754321331;compartint;"tv3 compartint el relat de la ""defensa"" d'un estat genocida que arma els colons per perseguir i assassinar al poble palestí.";29/10/23 8:38;"tv3 compartint el relat de la ""defensa"" d'un estat genocida que arma els colons per perseguir i assassinar al poble palestí.";compartint;0
1620088457581268992;deixar de seguir;fa molt que no sé res d’ell perquè em va deixar de seguir fa temps no sé ben bé per què i ja no llegeixo els seus tuits. he vist que m’ha dit merdes i crec que m’ha bloquejat i desbloquejat. he llegit lo d’arnau al llarg d’aquestes setmanes a mil llocs i no pas al seu twitter;30/1/23 16:56;fa molt que no sé res d’ell perquè em va deixar de seguir fa temps no sé ben bé per què i ja no llegeixo els seus tuits. he vist que m’ha dit merdes i crec que m’ha bloquejat i desbloquejat. he llegit lo d’arnau al llarg d’aquestes setmanes a mil llocs i no pas al seu twitter;tuits;1
1652325292189335553;respondre;"anava a respondre un tweet de @popeta11 , i s'ha desfet davant dels meus ulls.
nosequè d'un piano";29/4/23 16:53;anava a respondre un tweet de @popeta11 , i s'ha desfet davant dels meus ulls. nosequè d'un piano;tweet;1
1619771939966570498;publicar;el que és un perill es publicar un titular d'un diari com e-noticias ( xenofob) i generar odi cap als immigrants. per molta repulsa que et faci aquest personatge ( aragones) a mi tpoc m agrada, la noticia no és certa...;29/1/23 19:58;el que és un perill es publicar un titular d'un diari com e-noticias ( xenofob) i generar odi cap als immigrants. per molta repulsa que et faci aquest personatge ( aragones) a mi tpoc m agrada, la noticia no és certa...;publicar;0
1685282162973577216;bloquejar;jordà, ni bloquejar i volguer empresonar a la nostre verdader presidenta del parlament, srs laura borràs erc, sou un papus papus, de famè;29/7/23 15:32;jordà, ni bloquejar i volguer empresonar a la nostre verdader presidenta del parlament, srs laura borràs erc, sou un papus papus, de famè;bloquejar;0
1718714191744307476;missatge;"dues explicacions possibles: mandra dels mitjans de buscar més enllà de gent reconeguda i reconeixible per parlar de llengua; dificultat d'especialistes en sociolingüística (crítica) de resumir en un missatge breu i entenedor la complexitat de la realitat que volen explicar.";29/10/23 20:39;"dues explicacions possibles: mandra dels mitjans de buscar més enllà de gent reconeguda i reconeixible per parlar de llengua; dificultat d'especialistes en sociolingüística (crítica) de resumir en un missatge breu i entenedor la complexitat de la realitat que volen explicar.";missatge;0
1652382747137064960;seguir;avui fa 60 dies que no plou com a mínim 1 l/m² a tiana, baix maresme. des del 28 de febrer, que en vem recollir 1,3. des de llavors, 0,5 el dia 1 d'abril. de moment, aquest any 41,7 l/m² en quasi 4 mesos. de seguir a aquest ritme acabaríem el 2023 amb 125 l/m2. de clima desèrtic.;29/4/23 20:42;avui fa 60 dies que no plou com a mínim 1 a tiana, baix maresme. des del 28 de febrer, que en vem recollir 1,3. des de llavors, 0,5 el dia 1 d'abril. de moment, aquest any 41,7 en quasi 4 mesos. de seguir a aquest ritme acabaríem el 2023 amb 125. de clima desèrtic.;seguir;0
1685221723703054336;compartit;"👏🏼 els jugadors del filial niel·lo, iban reyes i adri sánchez estan fent la pretemporada amb el primer equip

🗣️ durant l'estada a andorra han compartit les sensacions: fsgarcia.cat/cat/niello-reye…

#lanostraempenta
#femunpasmés";29/7/23 11:32;👏🏼 els jugadors del filial niel·lo, iban reyes i adri sánchez estan fent la pretemporada amb el primer equip 🗣️ durant l'estada a andorra han compartit les sensacions:-reye… #femunpasmés;compartit;0
1619613717578280960;prohibir;"excuseu el rotllo.

totes aquestes reflexions son d’un amic en un grup de whatsapp. que no te twiter (i diu que encara menys el tindrà des de que l’ha comprat elon musk).

que passeu un molt bon diumenge!";29/1/23 9:29;excuseu el rotllo. totes aquestes reflexions son d’un amic en un grup de whatsapp. que no te twiter (i diu que encara menys el tindrà des de que l’ha comprat elon musk). que passeu un molt bon diumenge!;amic;0
1620162263620685824;amic;👏👏👏 molta sort, txema. anirà bé, ja ho veuràs. abraçada forta, amic;30/1/23 21:49;👏👏👏 molta sort, txema. anirà bé, ja ho veuràs. abraçada forta, amic;amic;0
1619764113298817024;publicat;"🗳️ @xaviertrias guanyaria les eleccions a barcelona segons un sondeig publicat per @elperiodico. el candidat de @juntsxcat aconseguiria 11 regidors, un més que els @socialistes_cat de @jaumecollboni.
diaridebarcelona.cat/w/trias…";29/1/23 19:27;🗳️ @xaviertrias guanyaria les eleccions a barcelona segons un sondeig publicat per @elperiodico. el candidat de @juntsxcat aconseguiria 11 regidors, un més que els @socialistes_cat de @jaumecollboni.…;publicat;0
1685240283334672384;amic;l’altre dia ho pensava amb el girona 🤣. és amic de marc gasol, cobrarà una millonada del barça sense jugar els dos anys que li quedaven i per tant podria jugar casi gratis si vulgués i es podria quedar aquí que tan li agrada a ell i a la seva familia 🤣🤣🤣;29/7/23 12:46;l’altre dia ho pensava amb el girona 🤣. és amic de marc gasol, cobrarà una millonada del barça sense jugar els dos anys que li quedaven i per tant podria jugar casi gratis si vulgués i es podria quedar aquí que tan li agrada a ell i a la seva familia 🤣🤣🤣;amic;0
1620182344819949568;m'agrada;no m'agrada tenir coses preferides perquè els gustos canvien i depenen del moment, però estaria entre en josep maria angelat i en joan borràs.;30/1/23 23:09;no m'agrada tenir coses preferides perquè els gustos canvien i depenen del moment, però estaria entre en josep maria angelat i en joan borràs.;m'agrada;0
1685283758881009664;missatge;en queralt entusiasmat amb el missatge d en rufian és per deixar de creure amb el jurista!!;29/7/23 15:38;en queralt entusiasmat amb el missatge d en rufian és per deixar de creure amb el jurista!!;missatge;0
1619792224375668737;comentaris;em sap molt greu, sempre estava atenta als seus comentaris, valia mol la pena llegir-lo. el meu condól a tota la familia. gràcies per pensar en nosaltres, una abraçada.;29/1/23 21:18;em sap molt greu, sempre estava atenta als seus comentaris, valia mol la pena llegir-lo. el meu condól a tota la familia. gràcies per pensar en nosaltres, una abraçada.;comentaris;0
1685299250412789760;missatge;"això hauria de contenir el sentit del missatge. 

serán exactament  les mateixes paraules?";29/7/23 16:40;això hauria de contenir el sentit del missatge. serán exactament les mateixes paraules?;missatge;0
1652245106362073088;seguit;"[7/20] | també hem seguit el ‘cas antenas’, amb judici obert a l’alcaldable @albiol_xg a dos mesos de les municipals inclòs, que ha remogut la política local de #badalona.  

👇 aquí, peça de claus amb @jribalaygue per entendre el cas. elperiodico.com/es/badalona/…";29/4/23 11:35;[7/20] | també hem seguit el ‘cas antenas’, amb judici obert a l’alcaldable @albiol_xg a dos mesos de les municipals inclòs, que ha remogut la política local de #badalona. 👇 aquí, peça de claus amb @jribalaygue per entendre el cas.…;seguit;0
1619662753513496578;respondre;"molt d’acord!!
jo ho intento però sovint el subconscient em fa cambiar d’idioma…també dir que hi ha gent de cara el públic que s’esforcen molt per respondre en català, poc se’n parla d’ells.";29/1/23 12:44;molt d’acord!! jo ho intento però sovint el subconscient em fa cambiar d’idioma…també dir que hi ha gent de cara el públic que s’esforcen molt per respondre en català, poc se’n parla d’ells.;respondre;0
1685361558816243712;missatges;sóc la que llegeix els missatges, pensa després amb calma, respondré i se li oblida 😅 i ho recorda al cap de no sé quants dies.;29/7/23 20:48;sóc la que llegeix els missatges, pensa després amb calma, respondré i se li oblida 😅 i ho recorda al cap de no sé quants dies.;missatges;0
1652183700002557952;publicat;avui la junta electoral de zona de la bisbal a publicat les llistes de la circumscripció electoral de la tallada d’empordà per les eleccions municipals que es celebraran el proper 28-5-2023.;29/4/23 7:31;avui la junta electoral de zona de la bisbal a publicat les llistes de la circumscripció electoral de la tallada d’empordà per les eleccions municipals que es celebraran el proper 28-5-2023.;publicat;0
1652257905188454400;respondre;cal que ens dotem d'eines per analitzar i respondre els embats d'un model caduc que no ens deixa seguir avançat per la independència, el feminisme i el socialisme als països catalans.;29/4/23 12:25;cal que ens dotem d'eines per analitzar i respondre els embats d'un model caduc que no ens deixa seguir avançat per la independència, el feminisme i el socialisme als països catalans.;seguir;0
1620159840701280256;tuit;una altra mostra de censura va ser quan al programa de @xgraset sense dir ni ase ni bèstia als seus fidels seguidors va censurar els comentaris de twitter al cairon. aquell dia vaig pensar que alguna cosa s'havia espatllat. i sap greu.;30/1/23 21:39;una altra mostra de censura va ser quan al programa de @xgraset sense dir ni ase ni bèstia als seus fidels seguidors va censurar els comentaris de twitter al cairon. aquell dia vaig pensar que alguna cosa s'havia espatllat. i sap greu.;seguidors;0
1619661626059395072;publicar;a vosaltres per publicar bons llibres, tant de contingut com ben editats. m'agrada el format, els contragrafismes generosos dalt i baix, la tipografia i fins i tot el paper. un encert el disseny de la col·lecció.;29/1/23 12:39;a vosaltres per publicar bons llibres, tant de contingut com ben editats. m'agrada el format, els contragrafismes generosos dalt i baix, la tipografia i fins i tot el paper. un encert el disseny de la col·lecció.;publicar;0
1619714970220126208;comentar;"en absolut. no em molesta en absolut, entre d'altres motius perquè tu no tens el poder ni tan sols de molestar-me. 

per cert: la teva resposta deixa clar que, efectivament, no tens la capacitat de comentar les meves piulades sense faltar el respecte. 

pots seguir.";29/1/23 16:11;en absolut. no em molesta en absolut, entre d'altres motius perquè tu no tens el poder ni tan sols de molestar-me. per cert: la teva resposta deixa clar que, efectivament, no tens la capacitat de comentar les meves piulades sense faltar el respecte. pots seguir.;seguir;0
1685275303478804480;blocar;aquesta em va blocar per dir-li que espanya té molta #catalanofòbia;29/7/23 15:05;aquesta em va blocar per dir-li que espanya té molta #catalanofòbia;blocar;1
1685431910925844481;comentaris;"els comentaris xenòfogs vomitius de tota aquesta gentussa
aquests si que els fotia en una patera i que les gavines se li mengin els ulls";30/7/23 1:27;els comentaris xenòfogs vomitius de tota aquesta gentussa aquests si que els fotia en una patera i que les gavines se li mengin els ulls;comentaris;0
1620077244722073600;m'agrada;@virgili7 'la visió es pot acabar recuperant amb el temps' és una frase amb el verb 'acabar' que no m'agrada. jo hauria dit, simplement, 'la visió es pot recuperar amb el temps'. com ho diríeu vós? gràcies per endavant.;30/1/23 16:11;@virgili7 'la visió es pot acabar recuperant amb el temps' és una frase amb el verb 'acabar' que no m'agrada. jo hauria dit, simplement, 'la visió es pot recuperar amb el temps'. com ho diríeu vós? gràcies per endavant.;m'agrada;0
1685240508262551552;publicació;es poden fer tant a títol personal com per part d'associacions.  a mi m'ha arribat a partir d'una publicació de la @feec_cat . crec que qualsevol associació que faci activitats a la natura hi ha de dir la seva.;29/7/23 12:47;es poden fer tant a títol personal com per part d'associacions. a mi m'ha arribat a partir d'una publicació de la @feec_cat . crec que qualsevol associació que faci activitats a la natura hi ha de dir la seva.;publicació;1
1619771624236154880;piulades;menys aquests, gairebé totes les piulades en castellà. pur postureig.;29/1/23 19:57;menys aquests, gairebé totes les piulades en castellà. pur postureig.;piulades;1
1619631297936375810;comentat;i qui ha dit que quan un català viatja a madrid l'insulten i no el tracten bé? crec que us esteu desviant del tema... només he comentat que a madrid evidentment també es fan comentaris de catalunya no precisament en bon sentit. la resta no se d'on ho heu tret, sincerament.;29/1/23 10:39;i qui ha dit que quan un català viatja a madrid l'insulten i no el tracten bé? crec que us esteu desviant del tema... només he comentat que a madrid evidentment també es fan comentaris de catalunya no precisament en bon sentit. la resta no se d'on ho heu tret, sincerament.;comentaris;0
1620333777628299264;piular;menos piulades que aquell que tenía que internacionalitzar no sé què i després de més de 5 anys sols es amic de l extrema dreta de flandes i de la lliga nord. tot un èxit;31/1/23 9:10;menos piulades que aquell que tenía que internacionalitzar no sé què i després de més de 5 anys sols es amic de l extrema dreta de flandes i de la lliga nord. tot un èxit;piulades;1
1718736541139239232;tuits;"hauríeu d'escriure bé els tuits que feu, no costa res posar tildes.
ho dic perquè estava llegint i només podia fixar-me en què no poseu ni un de sol, és estrany... més si aneu dient-li a usuaris de x que no llegeixen llibres, i bé, als lectors ens molesten aquests tipus d'errors.";29/10/23 22:08;hauríeu d'escriure bé els tuits que feu, no costa res posar tildes. ho dic perquè estava llegint i només podia fixar-me en què no poseu ni un de sol, és estrany... més si aneu dient-li a usuaris de x que no llegeixen llibres, i bé, als lectors ens molesten aquests tipus d'errors.;tuits;1
